fecha;area;partida;importe
2025-03-04;Operaciones;Software;5919.88
2025-11-10;Operaciones;Software;6111.8
2025-04-22;;Alquileres;1601.56
2025-07-26;Marketing;Formacion;1556.74
2025-06-04;Operaciones;Suministros;2428.45
2025-09-01;Marketing;Viajes;1800.77
2025-04-28;Direccion;Alquileres;209.08
2025-01-26;RRHH;Mantenimiento;6912.17
2025-09-21;Ventas;Alquileres;9210.52
2025-10-26;Ventas;Publicidad;10080.25
2025-09-29;I+D;Mantenimiento;10000000.0
2025-02-26;Operaciones;Publicidad;9431.01
2025-09-22;Administracion;Seguros;11807.22
2025-10-26;Calidad;Seguros;530.55
2025-09-24;Operaciones;Software;3034.92
2025-04-12;Calidad;Software;3420.97
2025-10-04;IT;Publicidad;2131.37
2025-05-13;Calidad;Viajes;3895.81
2025-03-11;Calidad;Personal;6094.01
2025-04-06;Contabilidad;Hardware;6823.81
2025-08-14;Marketing;Formacion;7114.96
2025-07-12;Contabilidad;;13234.72
2025-07-18;Operaciones;Mantenimiento;6123.79
2025-11-05;IT;Suministros;830.43
2025-13-40;Contabilidad;Formacion;2900.69
2025-10-02;Direccion;Publicidad;815.79
2025-04-28;RRHH;Publicidad;-500.0
2025-02-05;I+D;Suministros;1072.32
2025-08-02;IT;Personal;3694.63
2025-04-06;Calidad;Seguros;246.2
2025-05-06;Contabilidad;Formacion;1869.37
2025-10-24;IT;Suministros;2529.57
2025-08-21;Contabilidad;Seguros;9070.85
2025-01-12;Administracion;Hardware;8277.05
2025-03-21;Calidad;Viajes;457.88
2025-07-10;Contabilidad;Suministros;608.23
2025-08-30;Ventas;Formacion;10643.94
2025-04-03;Marketing;Hardware;9822.37
2025-07-04;RRHH;Personal;4613.32
2025-02-22;Calidad;Hardware;6940.96
2025-08-17;Operaciones;Seguros;1123.4
2025-03-19;Ventas;Mantenimiento;11003.11
2025-03-14;IT;Software;3456.05
2025-07-30;Marketing;Hardware;8440.3
2025-11-01;Contabilidad;Suministros;1284.27
2025-05-19;Marketing;Seguros;149.1
2025-09-09;IT;Formacion;7151.59
2025-10-09;RRHH;Software;19335.65
2025-01-03;Marketing;Viajes;2017.35
2025-07-21;Direccion;Alquileres;966.75
2025-08-19;IT;Hardware;4315.98
2025-01-05;Operaciones;Seguros;3500.85
2025-05-09;IT;Software;2528.24
2025-02-22;IT;Personal;5286.61
2025-04-14;RRHH;Formacion;19249.53
2025-07-31;RRHH;Publicidad;8004.07
2025-01-08;Administracion;Viajes;134.02
2025-10-06;Direccion;Suministros;10907.3
2025-04-29;Calidad;Alquileres;3044.31
2025-04-26;Direccion;Personal;253.07
2025-03-12;IT;Formacion;6386.15
2025-04-27;Operaciones;Personal;3279.97
2025-08-14;Ventas;Suministros;5066.94
2025-06-11;Marketing;Personal;2346.11
2025-04-21;IT;Publicidad;704.52
2025-05-16;IT;Alquileres;1487.21
2025-03-31;Calidad;Hardware;4334.34
2025-01-05;RRHH;Viajes;7315.52
2025-09-04;Calidad;Publicidad;1001.88
2025-09-29;Contabilidad;XXX-PARTIDA MALA;1068.03
2025-08-06;;Personal;14509.83
2025-06-27;Operaciones;Formacion;1361.16
2025-03-15;Contabilidad;Mantenimiento;3299.65
2025-06-07;Direccion;Personal;1103.58
2025-07-13;Marketing;Hardware;6159.06
2025-01-13;Contabilidad;Mantenimiento;1551.76
2025-05-09;I+D;Suministros;1116.26
2025-11-05;IT;Publicidad;1498.88
2025-02-21;IT;Alquileres;5245.77
2025-08-21;IT;Mantenimiento;11501.27
2025-04-25;Ventas;Suministros;3391.93
2025-13-40;I+D;Suministros;1169.29
2025-08-28;Marketing;Hardware;6841.3
2025-03-27;I+D;Formacion;8963.12
2025-09-11;Direccion;XXX-PARTIDA MALA;10593.27
2025-04-21;Contabilidad;Formacion;2833.82
2025-05-13;RRHH;Formacion;3760.96
2025-02-22;I+D;Suministros;130.52
2025-03-13;Administracion;Viajes;1922.55
2025-07-02;Administracion;Seguros;3989.46
2025-10-03;Administracion;Mantenimiento;3693.95
2025-10-23;Marketing;Formacion;2547.22
2025-08-15;Marketing;Software;11147.37
2025-08-17;Operaciones;Seguros;-500.0
2025-10-04;RRHH;Mantenimiento;2774.94
2025-04-17;Marketing;Alquileres;11697.18
2025-08-30;Administracion;Alquileres;11652.68
2025-05-11;I+D;Seguros;909.92
2025-02-11;Calidad;Software;3712.3
2025-01-28;IT;Formacion;5289.18
2025-07-01;Calidad;Suministros;127.02
2025-03-18;IT;Hardware;14203.14
2025-04-25;Administracion;Publicidad;567.52
2025-09-12;Direccion;Alquileres;1153.61
2025-07-13;Direccion;Publicidad;695.76
2025-08-23;Administracion;Hardware;1782.69
2025-09-13;I+D;Personal;11852.47
2025-02-22;Operaciones;Software;2764.81
2025-03-05;Operaciones;Alquileres;1090.71
2025-06-12;I+D;Hardware;381.89
2025-10-14;Direccion;Viajes;6578.35
2025-09-25;Direccion;Publicidad;444.55
2025-06-28;IT;Formacion;2476.17
2025-04-26;RRHH;Suministros;4341.36
2025-03-13;Ventas;Publicidad;6516.42
2025-09-11;Operaciones;;4314.77
2025-10-26;Marketing;Alquileres;7454.77
2025-11-01;Calidad;Software;2746.29
2025-03-21;Direccion;Software;11856.7
2025-11-10;Direccion;Formacion;6987.02
2025-01-11;Ventas;Hardware;10000000.0
2025-05-09;Operaciones;Personal;1577.69
2025-05-21;XXX-AREA MALA;Publicidad;8665.67
2025-02-10;Marketing;Hardware;3077.93
2025-04-21;Contabilidad;Hardware;5416.98
2025-10-04;Ventas;Suministros;3312.57
2025-10-25;IT;Viajes;13620.9
2025-07-27;Marketing;Seguros;7030.25
2025-06-28;Ventas;Suministros;924.51
2025-10-21;IT;Viajes;848.58
2025-10-29;RRHH;Software;8457.49
2025-08-22;Direccion;Suministros;10539.66
2025-05-28;I+D;Software;5533.28
2025-01-14;XXX-AREA MALA;Personal;2348.19
2025-05-02;Calidad;Hardware;4386.24
2025-03-05;Ventas;Software;828.3
2025-10-07;Direccion;Formacion;16309.62
2025-10-01;Contabilidad;Publicidad;661.49
2025-07-17;Calidad;Viajes;9068.85
2025-02-03;Administracion;Viajes;1189.92
2025-04-06;Direccion;Personal;750.01
2025-10-21;RRHH;Seguros;923.1
2025-05-02;Operaciones;Formacion;1016.88
2025-03-12;I+D;Formacion;7038.75
2025-02-24;IT;Publicidad;4201.24
2025-07-12;Marketing;Viajes;4938.25
2025-09-15;Operaciones;Suministros;534.16
2025-01-22;Direccion;Suministros;7620.45
2025-11-10;Calidad;Publicidad;4572.18
2025-10-06;RRHH;Mantenimiento;7980.1
2025-07-12;Ventas;Viajes;202.06
2025-05-08;Direccion;Publicidad;381.86
2025-02-20;Contabilidad;Mantenimiento;12372.72
2025-04-23;Operaciones;Personal;-500.0
2025-06-04;IT;Personal;4279.99
2025-06-16;Administracion;Alquileres;4819.64
2025-10-16;Direccion;Hardware;8489.37
2025-03-22;Marketing;Software;16422.28
2025-03-21;IT;Hardware;2310.16
2025-10-26;Direccion;Seguros;765.84
2025-01-07;Ventas;Personal;11235.29
2025-03-25;Operaciones;Personal;903.46
2025-02-22;Operaciones;Suministros;5469.87
2025-06-26;I+D;Hardware;1245.81
2025-06-27;Marketing;Hardware;3450.02
2025-01-04;Operaciones;Hardware;10781.77
2025-06-22;Marketing;Hardware;9798.57
2025-07-30;IT;Software;183.25
2025-05-21;RRHH;Suministros;-500.0
2025-08-17;Contabilidad;Publicidad;1548.16
2025-10-15;Operaciones;Viajes;3952.51
2025-06-04;RRHH;Publicidad;1943.04
2025-06-25;IT;Personal;5541.43
2025-02-10;IT;Suministros;7667.81
2025-03-22;I+D;Software;5429.82
2025-02-13;Marketing;Suministros;16292.98
2025-03-30;Marketing;Publicidad;1016.83
2025-10-31;IT;Hardware;2859.4
2025-09-11;I+D;Viajes;10369.94
2025-04-16;Calidad;Alquileres;1474.38
2025-01-02;Marketing;Mantenimiento;2215.25
2025-04-01;Administracion;Personal;2960.06
2025-10-31;I+D;Suministros;1414.76
2025-01-18;RRHH;Mantenimiento;11366.57
2025-09-27;IT;Alquileres;2928.95
2025-02-23;Ventas;Formacion;1888.84
2025-03-27;Administracion;Alquileres;11216.67
2025-09-02;Marketing;Alquileres;10418.55
2025-02-18;Marketing;Software;15564.27
2025-07-20;Marketing;Alquileres;797.39
2025-08-17;I+D;Hardware;200.89
2025-05-11;Marketing;Formacion;5157.1
2025-08-01;IT;Mantenimiento;1684.61
2025-01-08;I+D;Suministros;1230.24
2025-02-21;Calidad;Alquileres;1219.76
2025-09-15;Administracion;Alquileres;3728.56
2025-07-20;Direccion;Viajes;1611.21
2025-01-11;RRHH;Mantenimiento;14800.38
2025-09-09;Administracion;Suministros;736.04
2025-06-25;Ventas;Alquileres;10441.38
2025-06-14;Calidad;Hardware;9368.56
2025-09-19;Administracion;Suministros;1496.71
2025-07-30;I+D;XXX-PARTIDA MALA;11502.5
2025-09-22;Calidad;Suministros;1227.37
2025-10-21;Marketing;Personal;3725.59
2025-07-04;I+D;Hardware;370.99
2025-06-20;RRHH;Suministros;11989.53
2025-05-05;I+D;Software;4765.52
2025-06-17;Marketing;Mantenimiento;6823.59
2025-05-24;Marketing;Mantenimiento;10844.77
2025-07-28;;Publicidad;9893.78
2025-04-03;IT;Publicidad;1178.62
2025-02-15;Operaciones;Seguros;15169.58
2025-09-13;Administracion;Seguros;1473.85
2025-13-40;I+D;Hardware;767.13
2025-04-30;Ventas;Mantenimiento;10009.61
2025-02-07;IT;Seguros;6261.05
2025-08-01;Operaciones;Suministros;562.33
2025-10-18;Administracion;Formacion;1341.44
2025-11-05;IT;Alquileres;3397.65
2025-06-24;Contabilidad;Alquileres;419.52
2025-09-24;I+D;Suministros;856.02
2025-03-20;Operaciones;Seguros;10000000.0
2025-02-02;Calidad;Suministros;539.51
2025-05-06;Calidad;Personal;3008.41
2025-04-16;Calidad;Mantenimiento;2570.3
2025-01-26;Operaciones;Mantenimiento;5909.66
2025-07-26;Direccion;Viajes;11856.0
2025-01-12;Ventas;Software;1146.33
2025-05-23;Administracion;Seguros;5146.43
2025-01-14;Operaciones;Suministros;6084.82
2025-11-02;Contabilidad;Alquileres;1619.65
2025-08-30;Operaciones;XXX-PARTIDA MALA;6886.17
2025-06-07;Administracion;Hardware;3028.67
2025-04-24;I+D;;1502.63
2025-01-20;Ventas;Alquileres;5412.17
2025-10-23;Marketing;Personal;3714.64
2025-04-14;Operaciones;Publicidad;9682.57
2025-02-09;Calidad;Hardware;1299.04
2025-11-07;RRHH;Personal;1807.23
2025-03-22;Direccion;Hardware;12504.62
2025-04-07;RRHH;XXX-PARTIDA MALA;3513.44
2025-04-20;RRHH;Viajes;4614.98
2025-06-23;Marketing;Seguros;7599.83
2025-05-01;Contabilidad;Seguros;11821.21
2025-10-15;Ventas;Hardware;643.0
2025-04-18;I+D;Hardware;364.24
2025-02-07;I+D;Alquileres;11006.34
2025-07-19;Contabilidad;Alquileres;909.5
2025-06-25;Marketing;Alquileres;5231.04
2025-07-17;Direccion;Personal;103.7
2025-03-25;IT;Mantenimiento;4959.47
2025-02-17;Marketing;Publicidad;4713.36
2025-11-02;Administracion;Suministros;4160.09
2025-01-31;Administracion;Software;2468.06
2025-06-05;Direccion;Software;11468.61
2025-03-27;I+D;Seguros;2573.45
2025-03-06;Direccion;Seguros;415.12
2025-08-19;Contabilidad;Viajes;4128.28
2025-10-16;RRHH;Personal;15508.9
2025-06-30;Contabilidad;Suministros;2530.95
2025-05-16;Calidad;Alquileres;473.78
2025-06-28;Operaciones;Viajes;5358.3
2025-02-28;Administracion;Alquileres;5846.97
2025-09-23;Calidad;Personal;10000000.0
2025-06-13;RRHH;Personal;14012.12
2025-05-25;Administracion;Hardware;10195.0
2025-07-12;Operaciones;Mantenimiento;6415.5
2025-03-15;Marketing;Suministros;13186.94
2025-03-30;Administracion;Publicidad;6164.69
2025-05-02;Marketing;Suministros;12680.83
2025-04-22;I+D;Software;4516.86
2025-09-24;Contabilidad;Alquileres;443.63
2025-04-09;RRHH;Formacion;9022.56
2025-07-23;Calidad;Viajes;7992.51
2025-01-27;Direccion;Personal;902.08
2025-10-07;I+D;XXX-PARTIDA MALA;523.12
2025-11-03;Contabilidad;Formacion;1647.66
2025-05-05;Direccion;Hardware;5832.28
2025-10-04;Ventas;Alquileres;7541.72
2025-08-24;Direccion;Hardware;-500.0
2025-06-18;Marketing;Seguros;6298.63
2025-01-25;Marketing;Formacion;427.81
2025-10-04;Administracion;Alquileres;9253.46
2025-10-20;Administracion;Formacion;7774.33
2025-05-14;Marketing;Personal;3227.71
2025-06-13;I+D;Personal;9599.71
2025-03-06;Ventas;Mantenimiento;12984.34
2025-07-13;IT;Hardware;157.19
2025-09-16;Operaciones;Seguros;5313.89
2025-05-05;I+D;;4487.31
2025-03-29;Marketing;Viajes;6012.08
2025-02-03;Administracion;Personal;5377.9
2025-09-26;RRHH;Publicidad;3415.43
2025-08-11;Marketing;Hardware;10000000.0
2025-03-27;Ventas;Software;1307.9
2025-08-16;Contabilidad;Seguros;7078.07
2025-09-17;Calidad;Viajes;1855.75
2025-05-09;Direccion;Suministros;8442.97
2025-02-01;Ventas;Suministros;3362.62
2025-01-17;Ventas;Personal;4681.58
2025-10-24;IT;Formacion;6671.91
2025-07-15;RRHH;Seguros;476.58
2025-10-14;Contabilidad;Seguros;956.25
2025-13-40;RRHH;Software;18097.87
2025-01-07;Ventas;;11378.57
2025-06-17;Operaciones;Mantenimiento;3537.57
2025-07-24;Calidad;Alquileres;1111.36
2025-07-30;IT;Suministros;5106.68
2025-03-09;Administracion;Hardware;8873.26
2025-11-02;Ventas;Software;716.55
2025-04-28;Ventas;Seguros;4559.54
2025-05-30;Direccion;Suministros;5918.84
2025-01-04;Ventas;Personal;16125.07
2025-06-30;RRHH;Formacion;1866.14
2025-07-26;;Mantenimiento;3059.36
2025-01-25;IT;Viajes;7659.01
2025-05-12;Calidad;Mantenimiento;9261.15
2025-01-01;Calidad;Seguros;994.64
2025-02-16;Ventas;Mantenimiento;3890.79
2025-09-26;Ventas;Suministros;5846.78
2025-03-04;Administracion;Hardware;3888.12
2025-05-29;Ventas;Mantenimiento;3164.95
2025-08-06;Administracion;Seguros;8055.19
2025-07-01;Marketing;Viajes;423.95
2025-04-22;Calidad;Mantenimiento;5239.7
2025-02-06;Administracion;Publicidad;14354.2
2025-06-06;Administracion;Suministros;6180.04
2025-02-27;RRHH;Software;7984.22
2025-05-14;Ventas;Software;1030.22
2025-07-29;RRHH;Mantenimiento;1450.83
2025-03-10;XXX-AREA MALA;Publicidad;8701.69
2025-02-27;Direccion;Software;4505.7
2025-05-06;Direccion;Hardware;10568.21
2025-10-06;Direccion;Publicidad;198.49
2025-08-17;Direccion;Software;10542.79
2025-02-09;Marketing;Software;1214.73
2025-08-26;Calidad;Seguros;1514.87
2025-09-18;Ventas;Formacion;6253.23
2025-07-29;I+D;Viajes;2713.22
2025-05-27;I+D;;4874.37
2025-02-20;Direccion;Suministros;6055.41
2025-07-09;Marketing;Suministros;2295.27
2025-09-15;I+D;Viajes;4513.6
2025-01-30;IT;Suministros;2359.3
2025-11-10;Marketing;Personal;3464.0
2025-07-20;Contabilidad;Suministros;1638.56
2025-09-11;RRHH;Personal;11450.38
2025-06-03;RRHH;Publicidad;10213.06
2025-08-21;Direccion;Hardware;10170.67
2025-03-29;Administracion;Suministros;5698.66
2025-08-24;Direccion;Suministros;3488.25
2025-08-06;Ventas;Alquileres;174.12
2025-08-22;Marketing;Alquileres;11210.28
2025-11-04;RRHH;Publicidad;2528.71
2025-07-16;Contabilidad;Formacion;2527.14
2025-09-17;RRHH;Publicidad;7005.8
2025-01-14;I+D;Mantenimiento;1536.15
2025-10-28;Direccion;Hardware;6420.54
2025-09-20;Calidad;Software;3766.06
2025-04-23;RRHH;Mantenimiento;7198.44
2025-05-15;Administracion;Viajes;4071.71
2025-03-15;Marketing;Suministros;1149.81
2025-07-20;Operaciones;Publicidad;1620.54
2025-06-25;IT;Viajes;12084.84
2025-09-25;Direccion;Personal;269.63
2025-04-02;Contabilidad;Hardware;4611.01
2025-06-27;Administracion;Alquileres;9789.69
2025-01-21;Administracion;Alquileres;3150.26
2025-03-08;Calidad;Hardware;7001.02
2025-07-31;Direccion;Mantenimiento;10000000.0
2025-02-16;Marketing;Software;15876.65
2025-04-11;Ventas;Suministros;689.22
2025-07-15;Contabilidad;XXX-PARTIDA MALA;674.29
2025-09-08;Operaciones;Personal;2418.61
2025-01-22;Contabilidad;Mantenimiento;1328.44
2025-02-16;I+D;Viajes;6805.56
2025-06-21;Administracion;Suministros;6844.12
2025-03-07;Marketing;Viajes;2029.23
2025-06-27;I+D;Alquileres;911.01
2025-01-08;Marketing;Formacion;5833.43
2025-05-11;Calidad;XXX-PARTIDA MALA;5969.06
2025-09-21;Contabilidad;Alquileres;2612.15
2025-01-16;Marketing;Hardware;3809.28
2025-05-01;Direccion;Alquileres;302.68
2025-04-24;Calidad;Viajes;1671.68
2025-06-13;Direccion;Publicidad;142.9
2025-11-09;RRHH;Alquileres;5411.07
2025-02-08;Administracion;Suministros;4233.28
2025-09-04;Contabilidad;Suministros;2075.9
2025-07-08;Calidad;Viajes;10816.65
2025-08-09;XXX-AREA MALA;Software;11862.27
2025-10-04;RRHH;Alquileres;5787.65
2025-08-18;XXX-AREA MALA;Seguros;5889.56
2025-01-02;Marketing;Publicidad;1661.08
2025-03-26;RRHH;Mantenimiento;11386.04
2025-10-08;Ventas;Software;1654.1
2025-03-16;Contabilidad;Mantenimiento;-500.0
2025-11-06;RRHH;Software;15889.28
2025-03-26;Marketing;Publicidad;2615.03
2025-01-03;Direccion;Software;-500.0
2025-08-26;Ventas;Software;686.79
2025-05-18;Direccion;Seguros;247.76
2025-07-10;Ventas;Seguros;991.22
2025-02-21;Operaciones;Alquileres;856.32
2025-01-11;Calidad;Formacion;7322.76
2025-06-15;IT;Seguros;11151.26
2025-09-19;I+D;Software;2032.25
2025-07-17;I+D;Viajes;1028.32
2025-05-16;Contabilidad;Publicidad;2376.46
2025-10-18;Direccion;Suministros;8486.78
2025-04-27;Direccion;Suministros;4880.95
2025-01-31;XXX-AREA MALA;Formacion;8625.35
2025-05-09;Operaciones;Suministros;4944.29
2025-01-04;Calidad;Publicidad;2768.27
2025-04-07;Marketing;Formacion;8260.3
2025-08-05;Calidad;Publicidad;2827.04
2025-03-27;Operaciones;Personal;2517.58
2025-10-20;Marketing;Viajes;449.77
2025-07-07;RRHH;Alquileres;6020.53
2025-09-26;Administracion;Viajes;2916.23
2025-06-05;RRHH;Personal;10373.15
2025-04-30;Direccion;Personal;1066.52
2025-10-26;Ventas;Viajes;1808.24
2025-01-29;Operaciones;Mantenimiento;9040.16
2025-03-17;RRHH;Seguros;561.74
2025-02-14;Marketing;Software;1457.61
2025-01-19;Administracion;Suministros;1672.4
2025-01-31;Direccion;Mantenimiento;640.87
2025-03-19;I+D;Formacion;11896.26
2025-01-10;Operaciones;Alquileres;2070.89
2025-06-10;Operaciones;Software;3655.48
2025-03-05;Marketing;Alquileres;6874.51
2025-01-22;Operaciones;Alquileres;3180.43
2025-09-01;Administracion;Alquileres;9599.16
2025-10-12;Direccion;Viajes;11546.33
2025-03-10;Direccion;Formacion;12930.22
2025-05-26;Administracion;;4996.61
2025-05-08;Operaciones;Suministros;4312.42
2025-09-04;Direccion;Viajes;2503.82
2025-07-31;I+D;Seguros;1694.15
2025-02-17;Marketing;Seguros;6289.15
2025-04-22;Calidad;Formacion;12129.16
2025-13-40;I+D;Suministros;464.21
2025-06-05;Calidad;Seguros;928.2
2025-08-03;Ventas;Formacion;593.75
2025-07-27;Ventas;Suministros;5232.76
2025-06-22;Direccion;Personal;1063.14
2025-08-27;RRHH;Software;6558.22
2025-02-28;Calidad;Formacion;2113.56
2025-07-18;I+D;Hardware;1102.72
2025-03-20;Contabilidad;Software;16690.59
2025-04-05;Ventas;Publicidad;7488.84
2025-02-23;Administracion;Viajes;793.67
2025-04-25;Direccion;Suministros;13414.33
2025-04-26;I+D;Hardware;795.34
2025-07-09;Contabilidad;;8289.22
2025-01-17;Administracion;Software;2556.32
2025-02-11;Direccion;Seguros;1086.1
2025-03-25;Administracion;Suministros;7301.09
2025-10-06;Ventas;Formacion;3357.83
2025-10-05;Operaciones;Alquileres;6880.91
2025-07-31;Operaciones;Formacion;1302.08
2025-08-01;Calidad;Personal;5938.58
2025-02-28;IT;Viajes;14174.5
2025-06-22;RRHH;Mantenimiento;12209.45
2025-01-08;Ventas;Alquileres;4076.46
2025-02-05;IT;Hardware;4177.05
2025-07-15;Administracion;Personal;3211.72
2025-07-27;RRHH;Software;10503.12
2025-09-14;I+D;Mantenimiento;4120.64
2025-01-06;Operaciones;Publicidad;6599.79
2025-04-14;Calidad;Formacion;4326.82
2025-03-28;;Formacion;3503.36
2025-08-20;Direccion;Viajes;675.94
2025-10-24;Administracion;Seguros;505.65
2025-10-31;Marketing;Seguros;8834.31
2025-13-40;IT;Suministros;7549.47
2025-05-01;Ventas;Formacion;4814.25
2025-08-31;I+D;Suministros;127.54
2025-03-26;Contabilidad;Suministros;1589.52
2025-05-23;Direccion;Viajes;10197.5
2025-10-27;Administracion;Suministros;5616.03
2025-03-23;Marketing;Alquileres;4701.95
2025-02-01;;Hardware;8873.91
2025-06-05;Marketing;Formacion;5171.06
2025-06-08;Contabilidad;Hardware;7715.98
2025-05-19;Operaciones;Viajes;10512.61
2025-05-08;Administracion;Hardware;568.59
2025-07-22;Ventas;Publicidad;10950.25
2025-03-10;Ventas;Publicidad;7923.29
2025-03-03;Ventas;Formacion;3744.38
2025-04-09;I+D;Hardware;325.2
2025-05-19;Ventas;Alquileres;827.07
2025-09-29;IT;Software;2882.81
2025-03-25;IT;Personal;2541.89
2025-04-01;I+D;Formacion;10906.88
2025-03-12;I+D;Hardware;1408.66
2025-11-02;IT;Publicidad;775.21
2025-03-02;Administracion;Alquileres;16590.98
2025-09-18;IT;Alquileres;5347.53
2025-07-06;Ventas;Formacion;3947.03
2025-04-19;Direccion;Suministros;11665.06
2025-04-22;Contabilidad;Software;3077.29
2025-03-16;I+D;Mantenimiento;1626.36
2025-09-15;Administracion;Suministros;394.24
2025-02-02;Contabilidad;Formacion;10000000.0
2025-07-14;;Hardware;2333.45
2025-01-24;Marketing;Seguros;8416.56
2025-06-16;Direccion;Formacion;13752.46
2025-01-29;Marketing;Software;8521.27
2025-04-26;Marketing;Personal;1686.57
2025-10-27;IT;Software;2982.5
2025-09-10;Calidad;Formacion;751.94
2025-03-27;Calidad;Suministros;6656.81
2025-06-28;Administracion;Hardware;6491.83
2025-06-04;Contabilidad;Personal;6851.61
2025-06-21;Calidad;Viajes;6694.9
2025-13-40;Direccion;Mantenimiento;13207.56
2025-01-31;Marketing;Suministros;3183.38
2025-06-30;Operaciones;Hardware;9910.13
2025-02-11;Calidad;Viajes;11460.1
2025-08-06;Operaciones;Suministros;5166.84
2025-02-09;RRHH;Viajes;2580.07
2025-02-07;Calidad;Software;2894.64
2025-02-25;Operaciones;Mantenimiento;4279.22
2025-10-07;RRHH;Software;10449.54
2025-03-13;RRHH;Alquileres;706.39
2025-04-26;IT;Seguros;230.26
2025-01-23;Administracion;Publicidad;6912.19
2025-06-28;Marketing;Seguros;2877.89
2025-03-21;IT;Software;8306.05
2025-01-08;;Viajes;1841.74
2025-06-08;Ventas;Alquileres;5597.94
2025-02-26;Calidad;Software;4596.01
2025-05-01;RRHH;Seguros;998.4
2025-06-28;Direccion;Seguros;559.0
2025-04-02;Contabilidad;Alquileres;1094.1
2025-10-15;Direccion;Formacion;16017.8
2025-01-21;Ventas;Suministros;3008.3
2025-09-24;Contabilidad;Suministros;484.73
2025-08-05;Calidad;Seguros;1020.95
2025-03-01;Contabilidad;Seguros;15884.7
2025-07-23;Contabilidad;Formacion;1610.43
2025-09-05;Operaciones;Seguros;13125.38
2025-11-02;Marketing;Publicidad;5078.42
2025-01-22;Contabilidad;Software;15470.68
2025-06-27;I+D;Personal;6681.36
2025-03-18;I+D;Software;3353.54
2025-01-27;IT;Software;5386.76
2025-08-02;Marketing;Hardware;7582.13
2025-05-30;Contabilidad;Alquileres;995.53
2025-10-27;Ventas;Hardware;327.71
2025-02-10;Marketing;Personal;287.56
2025-04-20;Administracion;Viajes;1798.63
2025-03-22;IT;Viajes;12287.4
2025-09-18;Calidad;Personal;10836.04
2025-01-23;RRHH;Formacion;16069.78
2025-01-23;I+D;Personal;3600.5
2025-06-01;;Suministros;2174.87
2025-03-27;I+D;Viajes;4527.01
2025-05-30;Calidad;Seguros;1388.25
2025-01-18;Contabilidad;Formacion;2377.07
2025-09-02;IT;Publicidad;1918.37
2025-03-03;Ventas;Personal;8029.01
2025-08-06;Contabilidad;Mantenimiento;2407.63
2025-02-12;IT;Hardware;14397.25
